id_Gemeinde;Gemeinde_Name;id_Gemarkung;Gemarkung_Name;id_Kreis;Kreis_Name
13075082;Loitz, Stadt;133744;Drosedow;13075;Landkreis Vorpommern-Greifswald
13075082;Loitz, Stadt;133745;Loitz;13075;Landkreis Vorpommern-Greifswald
13075082;Loitz, Stadt;133746;Schoppenmühl;13075;Landkreis Vorpommern-Greifswald
13075082;Loitz, Stadt;133747;Woldeforst;13075;Landkreis Vorpommern-Greifswald
13075082;Loitz, Stadt;133789;Schwinge;13075;Landkreis Vorpommern-Greifswald
13075082;Loitz, Stadt;133790;Vorbein;13075;Landkreis Vorpommern-Greifswald
13075082;Loitz, Stadt;133795;Sophienhof L;13075;Landkreis Vorpommern-Greifswald
13075082;Loitz, Stadt;133796;Wüstenfelde;13075;Landkreis Vorpommern-Greifswald
13075082;Loitz, Stadt;133797;Zeitlow;13075;Landkreis Vorpommern-Greifswald
13075083;Lubmin, Seebad;133354;Lubmin;13075;Landkreis Vorpommern-Greifswald
13075083;Lubmin, Seebad;133355;Freesendorf;13075;Landkreis Vorpommern-Greifswald
13075084;Lübs;134165;Annenhof;13075;Landkreis Vorpommern-Greifswald
13075084;Lübs;134166;Heinrichshof;13075;Landkreis Vorpommern-Greifswald
13075084;Lübs;134167;Lübs;13075;Landkreis Vorpommern-Greifswald
13075084;Lübs;134168;Millnitz;13075;Landkreis Vorpommern-Greifswald
13075085;Luckow;134164;Luckow;13075;Landkreis Vorpommern-Greifswald
13075085;Luckow;134173;Rieth;13075;Landkreis Vorpommern-Greifswald
13075085;Luckow;134174;Riether Werder;13075;Landkreis Vorpommern-Greifswald
13075087;Lütow;133466;Lütow;13075;Landkreis Vorpommern-Greifswald
13075087;Lütow;133467;Neuendorf W;13075;Landkreis Vorpommern-Greifswald
13075088;Medow;133593;Brenkenhof;13075;Landkreis Vorpommern-Greifswald
13075088;Medow;133594;Medow;13075;Landkreis Vorpommern-Greifswald
13075088;Medow;133595;Wussentin;13075;Landkreis Vorpommern-Greifswald
13075088;Medow;133605;Nerdin;13075;Landkreis Vorpommern-Greifswald
13075088;Medow;133606;Thurow A;13075;Landkreis Vorpommern-Greifswald
13075089;Meiersberg;134169;Meiersberg;13075;Landkreis Vorpommern-Greifswald
13075090;Mellenthin;133468;Mellenthin;13075;Landkreis Vorpommern-Greifswald
13075090;Mellenthin;133472;Morgenitz;13075;Landkreis Vorpommern-Greifswald
13075090;Mellenthin;133473;Dewichow;13075;Landkreis Vorpommern-Greifswald
13075091;Mesekenhagen;133361;Mesekenhagen;13075;Landkreis Vorpommern-Greifswald
13075091;Mesekenhagen;133362;Brook;13075;Landkreis Vorpommern-Greifswald
13075091;Mesekenhagen;133363;Frätow;13075;Landkreis Vorpommern-Greifswald
13075091;Mesekenhagen;133364;Gristow;13075;Landkreis Vorpommern-Greifswald
13075091;Mesekenhagen;133365;Karrendorf;13075;Landkreis Vorpommern-Greifswald
13075091;Mesekenhagen;133366;Kowall;13075;Landkreis Vorpommern-Greifswald
13075092;Mölschow;133469;Mölschow;13075;Landkreis Vorpommern-Greifswald
13075092;Mölschow;133470;Bannemin;13075;Landkreis Vorpommern-Greifswald
13075092;Mölschow;133471;Zecherin W;13075;Landkreis Vorpommern-Greifswald
13075093;Mönkebude;134170;Mönkebude;13075;Landkreis Vorpommern-Greifswald
13075093;Mönkebude;134171;Jädkemühl-Forst (Rev. Mönkeb.);13075;Landkreis Vorpommern-Greifswald
13075094;Murchin;133596;Lentschow;13075;Landkreis Vorpommern-Greifswald
13075094;Murchin;133597;Libnow;13075;Landkreis Vorpommern-Greifswald
13075094;Murchin;133598;Murchin;13075;Landkreis Vorpommern-Greifswald
13075094;Murchin;133599;Pinnow;13075;Landkreis Vorpommern-Greifswald
13075094;Murchin;133600;Relzow;13075;Landkreis Vorpommern-Greifswald
13075095;Nadrensee;134248;Nadrensee;13075;Landkreis Vorpommern-Greifswald
13075095;Nadrensee;134249;Pomellen;13075;Landkreis Vorpommern-Greifswald
13075097;Neu Boltenhagen;133367;Neu Boltenhagen;13075;Landkreis Vorpommern-Greifswald
13075097;Neu Boltenhagen;133368;Karbow;13075;Landkreis Vorpommern-Greifswald
13075097;Neu Boltenhagen;133369;Lodmannshagen;13075;Landkreis Vorpommern-Greifswald
13075097;Neu Boltenhagen;133370;Spiegelsdorf;13075;Landkreis Vorpommern-Greifswald
13075098;Neu Kosenow;133612;Alt Kosenow;13075;Landkreis Vorpommern-Greifswald
13075098;Neu Kosenow;133613;Auerose;13075;Landkreis Vorpommern-Greifswald
13075098;Neu Kosenow;133614;Dargibell;13075;Landkreis Vorpommern-Greifswald
13075098;Neu Kosenow;133615;Eichenfelde;13075;Landkreis Vorpommern-Greifswald
13075098;Neu Kosenow;133616;Kagendorf;13075;Landkreis Vorpommern-Greifswald
13075098;Neu Kosenow;133617;Kosenow Vorwerk;13075;Landkreis Vorpommern-Greifswald
13075098;Neu Kosenow;133618;Neu Kosenow;13075;Landkreis Vorpommern-Greifswald
13075101;Neuenkirchen;133609;Müggenburg;13075;Landkreis Vorpommern-Greifswald
13075101;Neuenkirchen;133610;Neuenkirchen A;13075;Landkreis Vorpommern-Greifswald
13075101;Neuenkirchen;133611;Strippow;13075;Landkreis Vorpommern-Greifswald
13075102;Neuenkirchen;133371;Neuenkirchen G;13075;Landkreis Vorpommern-Greifswald
13075102;Neuenkirchen;133372;Leist;13075;Landkreis Vorpommern-Greifswald
13075102;Neuenkirchen;133373;Oldenhagen;13075;Landkreis Vorpommern-Greifswald
13075102;Neuenkirchen;133374;Wampen;13075;Landkreis Vorpommern-Greifswald
13075103;Nieden;134250;Nieden;13075;Landkreis Vorpommern-Greifswald
13075104;Papendorf;134252;Papendorf;13075;Landkreis Vorpommern-Greifswald
13075105;Pasewalk, Stadt;134253;Pasewalk;13075;Landkreis Vorpommern-Greifswald
13075106;Peenemünde;133476;Peenemünde;13075;Landkreis Vorpommern-Greifswald
13075106;Peenemünde;133477;Karlshagen (hist.);13075;Landkreis Vorpommern-Greifswald
13075107;Penkun, Stadt;134234;Grünz;13075;Landkreis Vorpommern-Greifswald
13075107;Penkun, Stadt;134235;Radewitz;13075;Landkreis Vorpommern-Greifswald
13075107;Penkun, Stadt;134254;Büssow;13075;Landkreis Vorpommern-Greifswald
13075107;Penkun, Stadt;134255;Penkun;13075;Landkreis Vorpommern-Greifswald
13075107;Penkun, Stadt;134269;Neuhof;13075;Landkreis Vorpommern-Greifswald
13075107;Penkun, Stadt;134270;Sommersdorf;13075;Landkreis Vorpommern-Greifswald
13075107;Penkun, Stadt;134271;Storkow;13075;Landkreis Vorpommern-Greifswald
13075107;Penkun, Stadt;134274;Friedefeld;13075;Landkreis Vorpommern-Greifswald
13075107;Penkun, Stadt;134275;Wollin;13075;Landkreis Vorpommern-Greifswald
13075108;Plöwen;134256;Plöwen;13075;Landkreis Vorpommern-Greifswald
13075109;Polzow;134257;Polzow;13075;Landkreis Vorpommern-Greifswald
13075110;Postlow;133621;Görke A;13075;Landkreis Vorpommern-Greifswald
13075110;Postlow;133622;Postlow;13075;Landkreis Vorpommern-Greifswald
13075110;Postlow;133623;Tramstow;13075;Landkreis Vorpommern-Greifswald
13075111;Pudagla;133478;Pudagla;13075;Landkreis Vorpommern-Greifswald
13075113;Ramin;134218;Bismark;13075;Landkreis Vorpommern-Greifswald
13075113;Ramin;134219;Gellin;13075;Landkreis Vorpommern-Greifswald
13075113;Ramin;134220;Hohenfelde (hist.);13075;Landkreis Vorpommern-Greifswald
13075113;Ramin;134258;Ramin;13075;Landkreis Vorpommern-Greifswald
13075114;Rankwitz;133484;Rankwitz;13075;Landkreis Vorpommern-Greifswald
13075114;Rankwitz;133485;Grüssow;13075;Landkreis Vorpommern-Greifswald
13075114;Rankwitz;133486;Krienke;13075;Landkreis Vorpommern-Greifswald
13075114;Rankwitz;133487;Liepe U;13075;Landkreis Vorpommern-Greifswald
13075114;Rankwitz;133488;Quilitz;13075;Landkreis Vorpommern-Greifswald
13075114;Rankwitz;133489;Reestow;13075;Landkreis Vorpommern-Greifswald
13075114;Rankwitz;133490;Suckow;13075;Landkreis Vorpommern-Greifswald
13075114;Rankwitz;133491;Warthe;13075;Landkreis Vorpommern-Greifswald
13075115;Rollwitz;134224;Damerow;13075;Landkreis Vorpommern-Greifswald
13075115;Rollwitz;134259;Rollwitz;13075;Landkreis Vorpommern-Greifswald
13075115;Rollwitz;134260;Schmarsow;13075;Landkreis Vorpommern-Greifswald
13075115;Rollwitz;134277;Züsedom;13075;Landkreis Vorpommern-Greifswald
13075116;Rossin;133628;Rossin;13075;Landkreis Vorpommern-Greifswald
13075117;Rossow;134261;Rossow;13075;Landkreis Vorpommern-Greifswald
13075117;Rossow;134262;Wetzenow;13075;Landkreis Vorpommern-Greifswald
13075117;Rossow;134263;Wetzenow-Forst;13075;Landkreis Vorpommern-Greifswald
13075118;Rothemühl;134175;Rothemühl;13075;Landkreis Vorpommern-Greifswald
13075118;Rothemühl;134176;Rothemühl-Forst;13075;Landkreis Vorpommern-Greifswald
13075119;Rothenklempenow;134228;Glashütte;13075;Landkreis Vorpommern-Greifswald
13075119;Rothenklempenow;134247;Mewegen;13075;Landkreis Vorpommern-Greifswald
13075119;Rothenklempenow;134264;Rothenklempenow;13075;Landkreis Vorpommern-Greifswald
13075120;Rubenow;133377;Rubenow W;13075;Landkreis Vorpommern-Greifswald
13075120;Rubenow;133378;Latzow;13075;Landkreis Vorpommern-Greifswald
13075120;Rubenow;133379;Nonnendorf;13075;Landkreis Vorpommern-Greifswald
13075120;Rubenow;133380;Voddow;13075;Landkreis Vorpommern-Greifswald
13075120;Rubenow;133440;Groß Ernsthof;13075;Landkreis Vorpommern-Greifswald
13075120;Rubenow;133441;Karrin Mittelhof;13075;Landkreis Vorpommern-Greifswald
13075121;Rubkow;133629;Bömitz;13075;Landkreis Vorpommern-Greifswald
13075121;Rubkow;133630;Buggow;13075;Landkreis Vorpommern-Greifswald
13075121;Rubkow;133631;Daugzin;13075;Landkreis Vorpommern-Greifswald
13075121;Rubkow;133632;Krenzow;13075;Landkreis Vorpommern-Greifswald
13075121;Rubkow;133633;Rubkow;13075;Landkreis Vorpommern-Greifswald
13075121;Rubkow;133634;Wahlendow;13075;Landkreis Vorpommern-Greifswald
13075122;Sarnow;133635;Panschow;13075;Landkreis Vorpommern-Greifswald
13075122;Sarnow;133636;Sarnow;13075;Landkreis Vorpommern-Greifswald
13075122;Sarnow;133637;Sarnow Forst;13075;Landkreis Vorpommern-Greifswald
13075122;Sarnow;133638;Wusseken;13075;Landkreis Vorpommern-Greifswald
13075123;Sassen-Trantow;133762;Pustow;13075;Landkreis Vorpommern-Greifswald
13075123;Sassen-Trantow;133763;Sassen;13075;Landkreis Vorpommern-Greifswald
13075123;Sassen-Trantow;133764;Treuen;13075;Landkreis Vorpommern-Greifswald
13075123;Sassen-Trantow;133765;Zetelvitz;13075;Landkreis Vorpommern-Greifswald
13075123;Sassen-Trantow;133777;Mühlenkamp;13075;Landkreis Vorpommern-Greifswald
13075123;Sassen-Trantow;133778;Trantow;13075;Landkreis Vorpommern-Greifswald
13075123;Sassen-Trantow;133779;Vierow L;13075;Landkreis Vorpommern-Greifswald
13075123;Sassen-Trantow;133780;Zarrentin;13075;Landkreis Vorpommern-Greifswald
13075124;Sauzin;133492;Sauzin;13075;Landkreis Vorpommern-Greifswald
13075124;Sauzin;133493;Ziemitz;13075;Landkreis Vorpommern-Greifswald
13075125;Schmatzin;133639;Schlatkow;13075;Landkreis Vorpommern-Greifswald
13075125;Schmatzin;133640;Schmatzin;13075;Landkreis Vorpommern-Greifswald
13075125;Schmatzin;133641;Wolfradshof;13075;Landkreis Vorpommern-Greifswald
13075126;Schönwalde;134265;Dargitz;13075;Landkreis Vorpommern-Greifswald
13075126;Schönwalde;134266;Sandkrug;13075;Landkreis Vorpommern-Greifswald
13075126;Schönwalde;134267;Schönwalde;13075;Landkreis Vorpommern-Greifswald
13075126;Schönwalde;134268;Stolzenburg;13075;Landkreis Vorpommern-Greifswald
13075127;Spantekow;133561;Drewelow;13075;Landkreis Vorpommern-Greifswald
13075127;Spantekow;133572;Japenzin;13075;Landkreis Vorpommern-Greifswald
13075127;Spantekow;133573;Rehberg;13075;Landkreis Vorpommern-Greifswald
13075127;Spantekow;133607;Janow;13075;Landkreis Vorpommern-Greifswald
13075127;Spantekow;133608;Neuendorf B;13075;Landkreis Vorpommern-Greifswald
13075127;Spantekow;133643;Dennin;13075;Landkreis Vorpommern-Greifswald
13075127;Spantekow;133644;Rebelow;13075;Landkreis Vorpommern-Greifswald
13075127;Spantekow;133645;Spantekow;13075;Landkreis Vorpommern-Greifswald
13075127;Spantekow;133646;Spantekow Forst;13075;Landkreis Vorpommern-Greifswald
13075128;Stolpe an der Peene;133648;Dersewitz;13075;Landkreis Vorpommern-Greifswald
13075128;Stolpe an der Peene;133649;Grüttow;13075;Landkreis Vorpommern-Greifswald
13075128;Stolpe an der Peene;133650;Stolpe A;13075;Landkreis Vorpommern-Greifswald
13075129;Stolpe auf Usedom;133494;Stolpe U;13075;Landkreis Vorpommern-Greifswald
13075129;Stolpe auf Usedom;133495;Gummlin;13075;Landkreis Vorpommern-Greifswald
13075130;Strasburg (Uckermark), Stadt;134303;Gehren;13075;Landkreis Vorpommern-Greifswald
13075130;Strasburg (Uckermark), Stadt;134331;Neuensund;13075;Landkreis Vorpommern-Greifswald
13075130;Strasburg (Uckermark), Stadt;134342;Lauenhagen;13075;Landkreis Vorpommern-Greifswald
13075130;Strasburg (Uckermark), Stadt;134343;Schwarzensee;13075;Landkreis Vorpommern-Greifswald
13075130;Strasburg (Uckermark), Stadt;134344;Rosenthal;13075;Landkreis Vorpommern-Greifswald
13075130;Strasburg (Uckermark), Stadt;134345;Strasburg;13075;Landkreis Vorpommern-Greifswald
13075131;Torgelow, Stadt;134156;Heinrichsruh;13075;Landkreis Vorpommern-Greifswald
13075131;Torgelow, Stadt;134177;Jädkemühl-Forst;13075;Landkreis Vorpommern-Greifswald
13075131;Torgelow, Stadt;134178;Torgelow (hist.);13075;Landkreis Vorpommern-Greifswald
13075131;Torgelow, Stadt;134179;Torgelow-Holländerei;13075;Landkreis Vorpommern-Greifswald
13075131;Torgelow, Stadt;134180;Neuenkrug-Forst;13075;Landkreis Vorpommern-Greifswald
13075131;Torgelow, Stadt;134181;Torgelow;13075;Landkreis Vorpommern-Greifswald
13075131;Torgelow, Stadt;134182;Jädkemühl-Forst;13075;Landkreis Vorpommern-Greifswald
13075131;Torgelow, Stadt;134183;Torgelow Holl (hist.);13075;Landkreis Vorpommern-Greifswald
13075133;Trassenheide, Ostseebad;133496;Trassenheide;13075;Landkreis Vorpommern-Greifswald
13075134;Tutow;133781;Tutow;13075;Landkreis Vorpommern-Greifswald
13075135;Ückeritz, Seebad;133497;Ückeritz;13075;Landkreis Vorpommern-Greifswald
13075136;Ueckermünde, Seebad, Stadt;134184;Bellin;13075;Landkreis Vorpommern-Greifswald
13075136;Ueckermünde, Seebad, Stadt;134185;Liepgarten (hist.);13075;Landkreis Vorpommern-Greifswald
13075136;Ueckermünde, Seebad, Stadt;134186;Ueckermünde;13075;Landkreis Vorpommern-Greifswald
13075137;Usedom, Stadt;133498;Usedom;13075;Landkreis Vorpommern-Greifswald
13075137;Usedom, Stadt;133499;Gellenthin;13075;Landkreis Vorpommern-Greifswald
13075137;Usedom, Stadt;133500;Gneventhin;13075;Landkreis Vorpommern-Greifswald
13075137;Usedom, Stadt;133501;Karnin;13075;Landkreis Vorpommern-Greifswald
13075137;Usedom, Stadt;133502;Kölpin;13075;Landkreis Vorpommern-Greifswald
13075137;Usedom, Stadt;133503;Ostklüne;13075;Landkreis Vorpommern-Greifswald
13075137;Usedom, Stadt;133504;Welzin;13075;Landkreis Vorpommern-Greifswald
13075137;Usedom, Stadt;133505;Wilhelmsfelde;13075;Landkreis Vorpommern-Greifswald
13075137;Usedom, Stadt;133506;Wilhelmshof;13075;Landkreis Vorpommern-Greifswald
13075137;Usedom, Stadt;133507;Zecherin U;13075;Landkreis Vorpommern-Greifswald
13075138;Viereck;134246;Marienthal;13075;Landkreis Vorpommern-Greifswald
13075138;Viereck;134272;Stallberg;13075;Landkreis Vorpommern-Greifswald
13075138;Viereck;134273;Viereck;13075;Landkreis Vorpommern-Greifswald
13075139;Vogelsang-Warsin;134187;Vogelsang;13075;Landkreis Vorpommern-Greifswald
13075139;Vogelsang-Warsin;134188;Warsin;13075;Landkreis Vorpommern-Greifswald
13075140;Völschow;133786;Jagetzow;13075;Landkreis Vorpommern-Greifswald
13075140;Völschow;133787;Kadow;13075;Landkreis Vorpommern-Greifswald
13075140;Völschow;133788;Völschow;13075;Landkreis Vorpommern-Greifswald
13075141;Wackerow;133318;Petershagen;13075;Landkreis Vorpommern-Greifswald
13075141;Wackerow;133319;Jarmshagen;13075;Landkreis Vorpommern-Greifswald
13075141;Wackerow;133381;Wackerow;13075;Landkreis Vorpommern-Greifswald
13075141;Wackerow;133382;Immenhorst;13075;Landkreis Vorpommern-Greifswald
13075141;Wackerow;133383;Kieshof;13075;Landkreis Vorpommern-Greifswald
13075141;Wackerow;133384;Steffenshagen;13075;Landkreis Vorpommern-Greifswald
13075142;Weitenhagen;133306;Diedrichshagen;13075;Landkreis Vorpommern-Greifswald
13075142;Weitenhagen;133307;Guest;13075;Landkreis Vorpommern-Greifswald
13075142;Weitenhagen;133385;Weitenhagen;13075;Landkreis Vorpommern-Greifswald
13075142;Weitenhagen;133386;Grubenhagen;13075;Landkreis Vorpommern-Greifswald
13075142;Weitenhagen;133387;Helmshagen;13075;Landkreis Vorpommern-Greifswald
13075142;Weitenhagen;133388;Klein Schönwalde;13075;Landkreis Vorpommern-Greifswald
13075143;Wilhelmsburg;134190;Eichhof;13075;Landkreis Vorpommern-Greifswald
13075143;Wilhelmsburg;134191;Friedrichshagen;13075;Landkreis Vorpommern-Greifswald
13075143;Wilhelmsburg;134192;Mariawerth;13075;Landkreis Vorpommern-Greifswald
13075143;Wilhelmsburg;134193;Wilhelmsburg;13075;Landkreis Vorpommern-Greifswald
13075144;Wolgast, Stadt;133428;Buddenhagen;13075;Landkreis Vorpommern-Greifswald
13075144;Wolgast, Stadt;133445;Hohendorf;13075;Landkreis Vorpommern-Greifswald
13075144;Wolgast, Stadt;133446;Pritzier;13075;Landkreis Vorpommern-Greifswald
13075144;Wolgast, Stadt;133447;Schalense;13075;Landkreis Vorpommern-Greifswald
13075144;Wolgast, Stadt;133448;Zarnitz;13075;Landkreis Vorpommern-Greifswald
13075144;Wolgast, Stadt;133509;Wolgast;13075;Landkreis Vorpommern-Greifswald
13075144;Wolgast, Stadt;133510;Mahlzow;13075;Landkreis Vorpommern-Greifswald
13075144;Wolgast, Stadt;133511;Wolgasterfähre;13075;Landkreis Vorpommern-Greifswald
13075145;Wrangelsburg;133389;Wrangelsburg;13075;Landkreis Vorpommern-Greifswald
13075145;Wrangelsburg;133390;Gladrow;13075;Landkreis Vorpommern-Greifswald
13075146;Wusterhusen;133391;Wusterhusen;13075;Landkreis Vorpommern-Greifswald
13075146;Wusterhusen;133392;Gustebin;13075;Landkreis Vorpommern-Greifswald
13075146;Wusterhusen;133393;Konerow;13075;Landkreis Vorpommern-Greifswald
13075146;Wusterhusen;133394;Pritzwald;13075;Landkreis Vorpommern-Greifswald
13075146;Wusterhusen;133395;Stevelin;13075;Landkreis Vorpommern-Greifswald
13075147;Zemitz;133512;Zemitz;13075;Landkreis Vorpommern-Greifswald
13075147;Zemitz;133513;Bauer;13075;Landkreis Vorpommern-Greifswald
13075147;Zemitz;133514;Hohensee;13075;Landkreis Vorpommern-Greifswald
13075147;Zemitz;133515;Seckeritz;13075;Landkreis Vorpommern-Greifswald
13075147;Zemitz;133516;Wehrland;13075;Landkreis Vorpommern-Greifswald
13075148;Zempin, Seebad;133517;Zempin;13075;Landkreis Vorpommern-Greifswald
13075149;Zerrenthin;134276;Zerrenthin;13075;Landkreis Vorpommern-Greifswald
13075150;Ziethen;133651;Jargelin;13075;Landkreis Vorpommern-Greifswald
13075150;Ziethen;133652;Menzlin;13075;Landkreis Vorpommern-Greifswald
13075150;Ziethen;133653;Ziethen;13075;Landkreis Vorpommern-Greifswald
13075151;Zinnowitz, Ostseebad;133518;Zinnowitz;13075;Landkreis Vorpommern-Greifswald
13075152;Zirchow;133519;Zirchow;13075;Landkreis Vorpommern-Greifswald
13075152;Zirchow;133521;Kutzow;13075;Landkreis Vorpommern-Greifswald
13075154;Züssow;133375;Ranzin;13075;Landkreis Vorpommern-Greifswald
13075154;Züssow;133376;Oldenburg;13075;Landkreis Vorpommern-Greifswald
13075154;Züssow;133396;Züssow;13075;Landkreis Vorpommern-Greifswald
13075154;Züssow;133397;Nepzin;13075;Landkreis Vorpommern-Greifswald
13075154;Züssow;133398;Radlow;13075;Landkreis Vorpommern-Greifswald
13075154;Züssow;133399;Thurow G;13075;Landkreis Vorpommern-Greifswald
13075155;Neetzow-Liepen;133587;Liepen;13075;Landkreis Vorpommern-Greifswald
13075155;Neetzow-Liepen;133588;Preetzen;13075;Landkreis Vorpommern-Greifswald
13075155;Neetzow-Liepen;133589;Priemen;13075;Landkreis Vorpommern-Greifswald
13075155;Neetzow-Liepen;133601;Kagenow;13075;Landkreis Vorpommern-Greifswald
13075155;Neetzow-Liepen;133602;Klein Below;13075;Landkreis Vorpommern-Greifswald
13075155;Neetzow-Liepen;133603;Neetzow;13075;Landkreis Vorpommern-Greifswald
13075155;Neetzow-Liepen;133604;Padderow;13075;Landkreis Vorpommern-Greifswald
13075155;Neetzow-Liepen;133647;Steinmocker;13075;Landkreis Vorpommern-Greifswald
13075156;Karlsburg;133330;Karlsburg;13075;Landkreis Vorpommern-Greifswald
13075156;Karlsburg;133331;Moeckow;13075;Landkreis Vorpommern-Greifswald
13075156;Karlsburg;133332;Steinfurth;13075;Landkreis Vorpommern-Greifswald
13075156;Karlsburg;133333;Zarnekow;13075;Landkreis Vorpommern-Greifswald
13075156;Karlsburg;133356;Lühmannsdorf;13075;Landkreis Vorpommern-Greifswald
13075156;Karlsburg;133357;Brüssow;13075;Landkreis Vorpommern-Greifswald
13075156;Karlsburg;133358;Giesekenhagen;13075;Landkreis Vorpommern-Greifswald
13075156;Karlsburg;133359;Jagdkrug;13075;Landkreis Vorpommern-Greifswald
13076001;Alt Krenzlin;131010;Alt Krenzlin;13076;Landkreis Ludwigslust-Parchim
13076001;Alt Krenzlin;131011;Klein Krams;13076;Landkreis Ludwigslust-Parchim
13076001;Alt Krenzlin;131012;Krenzliner Hütte;13076;Landkreis Ludwigslust-Parchim
13076001;Alt Krenzlin;131013;Loosen;13076;Landkreis Ludwigslust-Parchim
13076001;Alt Krenzlin;131014;Neu Krenzlin;13076;Landkreis Ludwigslust-Parchim
13076002;Alt Zachun;130910;Alt Zachun;13076;Landkreis Ludwigslust-Parchim
13076003;Balow;131015;Balow;13076;Landkreis Ludwigslust-Parchim
13076004;Bandenitz;130791;Bandenitz;13076;Landkreis Ludwigslust-Parchim
13076004;Bandenitz;130792;Besendorf;13076;Landkreis Ludwigslust-Parchim
13076004;Bandenitz;130793;Radelübbe;13076;Landkreis Ludwigslust-Parchim
13076005;Banzkow;130620;Banzkow;13076;Landkreis Ludwigslust-Parchim
13076005;Banzkow;130621;Mirow;13076;Landkreis Ludwigslust-Parchim
13076005;Banzkow;130667;Goldenstädt;13076;Landkreis Ludwigslust-Parchim
13076005;Banzkow;130668;Jamel;13076;Landkreis Ludwigslust-Parchim
13076006;Barkhagen;131237;Barkow bei Plau am See;13076;Landkreis Ludwigslust-Parchim
13076006;Barkhagen;131238;Altenlinden;13076;Landkreis Ludwigslust-Parchim
13076006;Barkhagen;131239;Kolonie Lalchow;13076;Landkreis Ludwigslust-Parchim
13076006;Barkhagen;131298;Plauerhagen;13076;Landkreis Ludwigslust-Parchim
13076006;Barkhagen;131299;Zarchlin;13076;Landkreis Ludwigslust-Parchim
13076007;Barnin;130622;Barnin;13076;Landkreis Ludwigslust-Parchim
13076008;Belsch;130797;Belsch;13076;Landkreis Ludwigslust-Parchim
13076008;Belsch;130798;Ramm;13076;Landkreis Ludwigslust-Parchim
13076009;Bengerstorf;130874;Klein Bengerstorf;13076;Landkreis Ludwigslust-Parchim
13076009;Bengerstorf;130875;Groß Bengerstorf;13076;Landkreis Ludwigslust-Parchim
13076009;Bengerstorf;130964;Wiebendorf;13076;Landkreis Ludwigslust-Parchim
13076009;Bengerstorf;130965;Beckendorf bei Boizenburg;13076;Landkreis Ludwigslust-Parchim
13076009;Bengerstorf;130966;Bretzin;13076;Landkreis Ludwigslust-Parchim
13076010;Besitz;130802;Besitz;13076;Landkreis Ludwigslust-Parchim
13076010;Besitz;130803;Blücher;13076;Landkreis Ludwigslust-Parchim
13076011;Blankenberg;130524;Blankenberg;13076;Landkreis Ludwigslust-Parchim
13076011;Blankenberg;130525;Friedrichswalde;13076;Landkreis Ludwigslust-Parchim
13076011;Blankenberg;130526;Penzin;13076;Landkreis Ludwigslust-Parchim
13076011;Blankenberg;130527;Weiße Krug;13076;Landkreis Ludwigslust-Parchim
13076011;Blankenberg;130528;Wipersdorf;13076;Landkreis Ludwigslust-Parchim
13076012;Blievenstorf;131016;Blievenstorf;13076;Landkreis Ludwigslust-Parchim
13076013;Bobzin;130804;Bobzin bei Hagenow;13076;Landkreis Ludwigslust-Parchim
13076014;Boizenburg/Elbe, Stadt;130808;Boizenburg;13076;Landkreis Ludwigslust-Parchim
13076014;Boizenburg/Elbe, Stadt;130809;Bahlen;13076;Landkreis Ludwigslust-Parchim
13076014;Boizenburg/Elbe, Stadt;130810;Bahlendorf;13076;Landkreis Ludwigslust-Parchim
13076014;Boizenburg/Elbe, Stadt;130811;Gothmann;13076;Landkreis Ludwigslust-Parchim
13076014;Boizenburg/Elbe, Stadt;130812;Schwartow;13076;Landkreis Ludwigslust-Parchim
13076014;Boizenburg/Elbe, Stadt;130813;Vier-Streitheide;13076;Landkreis Ludwigslust-Parchim
13076015;Borkow;130529;Borkow;13076;Landkreis Ludwigslust-Parchim
13076015;Borkow;130530;Rothen;13076;Landkreis Ludwigslust-Parchim
13076015;Borkow;130531;Schlowe;13076;Landkreis Ludwigslust-Parchim
13076015;Borkow;130532;Woserin;13076;Landkreis Ludwigslust-Parchim
13076016;Brahlstorf;130814;Brahlstorf;13076;Landkreis Ludwigslust-Parchim
13076016;Brahlstorf;130815;Düssin;13076;Landkreis Ludwigslust-Parchim
13076017;Brenz;131018;Brenz;13076;Landkreis Ludwigslust-Parchim
13076018;Bresegard bei Eldena;131019;Bresegard bei Eldena;13076;Landkreis Ludwigslust-Parchim
13076019;Bresegard bei Picher;130816;Bresegard bei Picher;13076;Landkreis Ludwigslust-Parchim
13076020;Brüel, Stadt;130533;Brüel;13076;Landkreis Ludwigslust-Parchim
13076020;Brüel, Stadt;130534;Golchen;13076;Landkreis Ludwigslust-Parchim
13076020;Brüel, Stadt;130535;Necheln;13076;Landkreis Ludwigslust-Parchim
13076020;Brüel, Stadt;130536;Thurow;13076;Landkreis Ludwigslust-Parchim
13076020;Brüel, Stadt;130537;Keez;13076;Landkreis Ludwigslust-Parchim
13076021;Brunow;131020;Brunow;13076;Landkreis Ludwigslust-Parchim
13076021;Brunow;131021;Bauerkuhl;13076;Landkreis Ludwigslust-Parchim
13076021;Brunow;131022;Klüß;13076;Landkreis Ludwigslust-Parchim
13076021;Brunow;131023;Löcknitz;13076;Landkreis Ludwigslust-Parchim
13076023;Bülow;130628;Bülow;13076;Landkreis Ludwigslust-Parchim
13076023;Bülow;130629;Prestin;13076;Landkreis Ludwigslust-Parchim
13076023;Bülow;130630;Runow;13076;Landkreis Ludwigslust-Parchim
